hit_id,x,y,z,volume_id,layer_id,module_id
48505,-23.5569,35.1868,602.5,9,2,87
48506,-14.9654,28.6169,602.5,9,2,87
48507,-17.4831,30.253,602.5,9,2,87
48508,-20.6153,48.3978,602.5,9,2,87
48509,-15.7113,27.1512,602.5,9,2,87
48510,-14.5167,56.9315,602.5,9,2,87
48511,-13.8046,34.6991,602.5,9,2,87
48512,-7.75286,31.848,602.5,9,2,87
48513,-20.0311,35.3591,602.5,9,2,87
48514,-16.439,55.0393,602.5,9,2,87
48515,-21.4961,34.1922,602.5,9,2,87
48516,-38.8544,81.8477,602.5,9,2,87
48517,-26.794,71.9379,602.5,9,2,87
48518,-7.42322,32.2281,602.5,9,2,87
48519,-12.4228,30.0565,602.5,9,2,87
48520,-13.4305,48.8214,602.5,9,2,87
48521,-24.9199,45.8551,602.5,9,2,87
48522,-10.5668,44.2597,602.5,9,2,87
48523,-10.4155,33.1805,602.5,9,2,87
48524,-11.8431,29.1796,602.5,9,2,87
48525,-34.3594,67.817,602.5,9,2,87
48526,-10.5998,34.0174,602.5,9,2,87
48527,-30.9265,70.2861,602.5,9,2,87
48528,-22.8257,66.5385,602.5,9,2,87
48529,-19.5463,63.4556,602.5,9,2,87
48530,-10.2671,32.2997,602.5,9,2,87
48531,-39.0257,100.31,602,9,2,88
48532,-28.2256,108.522,602,9,2,88
48533,-38.8339,141.117,602,9,2,88
48534,-34.9034,123.254,602,9,2,88
48535,-46.5808,122.19,602,9,2,88
48536,-31.9704,111.514,602,9,2,88
48537,-56.7158,146.325,602,9,2,88
48538,-49.7372,161.848,602,9,2,88
48539,-56.2295,145.403,598,9,2,89
48540,-51.2868,98.8692,598,9,2,89
48541,-45.3212,95.7725,598,9,2,89
48542,-38.8215,99.6201,598,9,2,89
48543,-47.5559,95.7585,598,9,2,89
48544,-70.7377,145.289,598,9,2,89
48545,-68.4255,141.561,598,9,2,89
48546,-58.9226,137.47,598,9,2,89
48547,-46.2422,121.378,598,9,2,89
48548,-49.4516,119.906,598,9,2,89
48549,-70.8091,143.966,598,9,2,89
48550,-32.0277,49.8242,598,9,2,90
48551,-46.7493,67.0534,598,9,2,90
48552,-31.0687,52.6612,598,9,2,90
48553,-54.0248,78.5433,598,9,2,90
48554,-29.8008,44.9462,598,9,2,90
48555,-28.4671,42.5785,598,9,2,90
48556,-20.2133,35.9038,598,9,2,90
48557,-32.7047,43.465,598,9,2,90
48558,-39.4557,72.8547,598,9,2,90
48559,-10.1859,32.0765,598,9,2,90
48560,-32.9492,41.0888,598,9,2,90
48561,-31.4033,44.9775,598,9,2,90
48562,-21.7896,22.5908,598,9,2,90
48563,-23.3724,32.5422,598,9,2,90
48564,-20.0455,44.3382,598,9,2,90
48565,-46.7331,62.4337,598,9,2,90
48566,-22.8896,28.118,598,9,2,90
48567,-13.3265,27.2493,598,9,2,90
48568,-27.1458,32.7667,598,9,2,90
48569,-50.5776,74.6403,598,9,2,90
48570,-15.6167,26.9673,598,9,2,90
48571,-22.8015,27.9742,598,9,2,90
48572,-32.4985,55.2815,598,9,2,90
48573,-44.3551,62.8594,598,9,2,90
48574,-35.3971,55.4184,598,9,2,90
48575,-23.7949,29.2126,598,9,2,90
48576,-46.2614,68.0755,598,9,2,90
48577,-11.7313,28.9524,598,9,2,90
48578,-23.9641,30.5603,598,9,2,90
48579,-32.1391,59.2884,598,9,2,90
48580,-40.5124,75.4369,598,9,2,90
48581,-14.8571,28.4073,598,9,2,90
48582,-20.4948,48.0378,598,9,2,90
48583,-10.353,32.9233,598,9,2,90
48584,-18.8686,23.853,598,9,2,90
48585,-27.0934,48.9619,598,9,2,90
48586,-21.3556,33.94,598,9,2,90
48587,-53.4844,72.3982,598,9,2,90
48588,-22.7656,22.6524,598,9,2,90
48589,-17.359,30.0019,598,9,2,90
48590,-22.3042,29.7464,598,9,2,90
48591,-29.2524,40.415,598,9,2,90
48592,-12.6757,33.6514,598,9,2,90
48593,-19.8531,35.1246,598,9,2,90
48594,-13.706,34.4715,598,9,2,90
48595,-31.1023,53.96,598,9,2,90
48596,-67.0661,106.154,602,9,2,91
48597,-47.7956,96.4445,602,9,2,91
48598,-64.536,112.465,602,9,2,91
48599,-45.5573,96.4332,602,9,2,91
48600,-73.4862,129.032,602,9,2,91
48601,-51.4245,94.6009,602,9,2,91
48602,-79.1415,127.136,602,9,2,91
48603,-76.4175,149.783,602,9,2,91
48604,-85.7001,140.452,602,9,2,91
48605,-84.1159,139.663,602,9,2,91
48606,-71.2186,144.954,602,9,2,91
48607,-78.4807,137.458,602,9,2,91
48608,-85.3834,139.375,598,9,2,92
48609,-84.0347,117.338,598,9,2,92
48610,-95.5231,128.431,598,9,2,92
48611,-94.5794,131.743,598,9,2,92
48612,-86.8523,126.479,598,9,2,92
48613,-78.5683,126.33,598,9,2,92
48614,-70.2072,117.221,598,9,2,92
48615,-66.5773,105.463,598,9,2,92
48616,-68.5326,95.4888,598,9,2,92
48617,-74.7725,110.661,598,9,2,92
48618,-64.4092,69.2159,602,9,2,93
48619,-30.7753,32.0683,602,9,2,93
48620,-31.6026,45.2782,602,9,2,93
48621,-49.9425,63.4409,602,9,2,93
48622,-31.072,32.1848,602,9,2,93
48623,-38.7098,33.4287,602,9,2,93
48624,-38.6469,35.2797,602,9,2,93
48625,-24.8315,22.9418,602,9,2,93
48626,-58.4873,58.3558,602,9,2,93
48627,-32.6443,33.9487,602,9,2,93
48628,-53.3407,56.2673,602,9,2,93
48629,-15.6598,27.1505,602,9,2,93
48630,-53.853,72.8698,602,9,2,93
48631,-19.0116,23.9919,602,9,2,93
48632,-45.2309,44.2974,602,9,2,93
48633,-44.7024,63.2336,602,9,2,93
48634,-51.9995,50.4517,602,9,2,93
48635,-23.5475,32.7673,602,9,2,93
48636,-43.014,44.4733,602,9,2,93
48637,-43.6969,43.964,602,9,2,93
48638,-17.443,30.2392,602,9,2,93
48639,-52.5943,59.0009,602,9,2,93
48640,-64.2146,76.2846,602,9,2,93
48641,-32.9265,43.7487,602,9,2,93
48642,-51.6338,50.8704,602,9,2,93
48643,-27.3446,32.9787,602,9,2,93
48644,-54.603,70.1165,602,9,2,93
48645,-23.9508,29.39,602,9,2,93
48646,-59.785,59.3363,602,9,2,93
48647,-31.5689,29.995,602,9,2,93
48648,-39.2868,45.2676,602,9,2,93
48649,-28.6366,42.8832,602,9,2,93
48650,-33.1444,41.3863,602,9,2,93
48651,-46.9971,67.5372,602,9,2,93
48652,-47.3765,50.813,602,9,2,93
48653,-27.1718,28.1572,602,9,2,93
48654,-39.554,34.4751,602,9,2,93
48655,-20.0206,35.3358,602,9,2,93
48656,-53.5692,54.9072,602,9,2,93
48657,-25.8036,24.4765,602,9,2,93
48658,-22.9659,28.1599,602,9,2,93
48659,-61.3407,61.0809,602,9,2,93
48660,-14.9211,28.5951,602,9,2,93
48661,-22.7767,21.1635,602,9,2,93
48662,-22.4448,29.9365,602,9,2,93
48663,-28.726,44.4708,602,9,2,93
48664,-32.2117,50.1486,602,9,2,93
48665,-21.4639,34.1771,602,9,2,93
48666,-22.9131,22.8049,602,9,2,93
48667,-35.0766,32.7931,602,9,2,93
48668,-21.9138,22.7707,602,9,2,93
48669,-47.0992,62.8064,602,9,2,93
48670,-25.0665,20.226,602,9,2,93
48671,-24.3798,30.632,602,9,2,93
48672,-35.4791,34.9304,602,9,2,93
48673,-23.0375,28.3207,602,9,2,93
48674,-32.9963,26.123,602,9,2,93
48675,-39.5885,39.5387,602,9,2,93
48676,-73.854,87.0215,602,9,2,94
48677,-102.916,119.124,602,9,2,94
48678,-88.8292,97.2289,602,9,2,94
48679,-68.9576,96.152,602,9,2,94
48680,-68.4083,82.4984,602,9,2,94
48681,-69.1145,82.4879,602,9,2,94
48682,-85.3692,85.4046,598,9,2,95
48683,-96.3117,90.4074,598,9,2,95
48684,-124.047,121.042,598,9,2,95
48685,-88.1802,96.6301,598,9,2,95
48686,-78.3534,69.2671,598,9,2,95
48687,-101.131,91.2668,598,9,2,95
48688,-88.187,92.6147,598,9,2,95
48689,-121.326,110.767,598,9,2,95
48690,-112.89,113.747,598,9,2,95
48691,-88.6802,81.3616,598,9,2,95
48692,-101.069,102.66,598,9,2,95
48693,-68.5126,67.0305,597.5,9,2,96
48694,-43.3634,43.6442,597.5,9,2,96
48695,-51.2751,50.4671,597.5,9,2,96
48696,-60.9391,60.5621,597.5,9,2,96
48697,-22.8098,27.9309,597.5,9,2,96
48698,-43.1241,36.7986,597.5,9,2,96
48699,-38.3844,34.9861,597.5,9,2,96
48700,-43.0344,34.0261,597.5,9,2,96
48701,-32.3948,33.6843,597.5,9,2,96
48702,-42.246,25.5279,597.5,9,2,96
48703,-43.4417,35.8205,597.5,9,2,96
48704,-58.0443,57.9582,597.5,9,2,96
48705,-22.8945,28.0689,597.5,9,2,96
48706,-39.7105,23.5597,597.5,9,2,96
48707,-27.1339,32.7418,597.5,9,2,96
48708,-54.725,45.1286,597.5,9,2,96
48709,-24.6715,22.7482,597.5,9,2,96
48710,-22.7232,22.6623,597.5,9,2,96
48711,-70.4122,69.1132,597.5,9,2,96
48712,-52.2528,40.279,597.5,9,2,96
48713,-32.7665,25.914,597.5,9,2,96
48714,-33.1623,24.4766,597.5,9,2,96
48715,-44.4679,29.5955,597.5,9,2,96
48716,-62.2256,43.7757,597.5,9,2,96
48717,-30.5571,31.8518,597.5,9,2,96
48718,-41.337,33.6284,597.5,9,2,96
48719,-36.2082,26.8808,597.5,9,2,96
48720,-39.2914,39.2458,597.5,9,2,96
48721,-34.8337,32.5453,597.5,9,2,96
48722,-42.7039,44.133,597.5,9,2,96
48723,-50.8916,41.986,597.5,9,2,96
48724,-25.6119,24.2747,597.5,9,2,96
48725,-52.9141,55.878,597.5,9,2,96
48726,-44.9082,43.9772,597.5,9,2,96
48727,-53.1532,54.5041,597.5,9,2,96
48728,-32.7205,22.3897,597.5,9,2,96
48729,-23.9092,30.5794,597.5,9,2,96
48730,-35.2421,34.6695,597.5,9,2,96
48731,-74.7174,66.675,597.5,9,2,96
48732,-21.7672,22.5691,597.5,9,2,96
48733,-39.8975,24.6399,597.5,9,2,96
48734,-27.4118,15.9487,597.5,9,2,96
48735,-26.9586,27.9235,597.5,9,2,96
48736,-70.592,52.5651,597.5,9,2,96
48737,-38.9342,32.2995,597.5,9,2,96
48738,-30.8359,31.9584,597.5,9,2,96
48739,-26.7773,18.037,597.5,9,2,96
48740,-48.4474,31.6793,597.5,9,2,96
48741,-29.0182,16.0714,597.5,9,2,96
48742,-51.5244,46.5375,597.5,9,2,96
48743,-38.4074,33.1647,597.5,9,2,96
48744,-67.5563,49.1833,597.5,9,2,96
48745,-74.0084,57.3899,597.5,9,2,96
48746,-23.79,29.1625,597.5,9,2,96
48747,-64.5828,52.4959,597.5,9,2,96
48748,-24.8886,20.0404,597.5,9,2,96
48749,-26.7474,16.5649,597.5,9,2,96
48750,-59.3571,58.8821,597.5,9,2,96
48751,-31.3649,29.78,597.5,9,2,96
48752,-51.6323,50.0489,597.5,9,2,96
48753,-25.4637,17.6384,597.5,9,2,96
48754,-47.0618,50.4194,597.5,9,2,96
48755,-67.6406,51.4157,597.5,9,2,96
48756,-49.1875,42.6347,597.5,9,2,96
48757,-33.378,23.8718,597.5,9,2,96
48758,-25.9732,16.5185,597.5,9,2,96
48759,-22.6238,20.9993,597.5,9,2,96
48760,-94.4718,74.5164,602,9,2,97
48761,-96.9622,91.0125,602,9,2,97
48762,-89.2451,81.9397,602,9,2,97
48763,-101.857,91.8278,602,9,2,97
48764,-121.696,105.442,602,9,2,97
48765,-78.9078,69.7161,602,9,2,97
48766,-128.686,115.601,602,9,2,97
48767,-109.884,85.885,602,9,2,97
48768,-45.5329,20.3085,602.5,9,2,98
48769,-29.9924,12.5446,602.5,9,2,98
48770,-40.2097,24.9044,602.5,9,2,98
48771,-40.0564,23.7549,602.5,9,2,98
48772,-33.6671,24.0617,602.5,9,2,98
48773,-43.3621,34.3423,602.5,9,2,98
48774,-38.1645,15.9691,602.5,9,2,98
48775,-27.0095,18.1641,602.5,9,2,98
48776,-38.7373,33.4434,602.5,9,2,98
48777,-25.6647,16.1085,602.5,9,2,98
48778,-55.85,28.1555,602.5,9,2,98
48779,-68.1581,49.5959,602.5,9,2,98
48780,-83.2966,46.4872,602.5,9,2,98
48781,-26.4803,15.025,602.5,9,2,98
48782,-36.8258,15.0315,602.5,9,2,98
48783,-38.0954,21.0954,602.5,9,2,98
48784,-27.6127,16.0708,602.5,9,2,98
48785,-44.2959,20.8406,602.5,9,2,98
48786,-29.7268,9.3911,602.5,9,2,98
48787,-44.1475,21.2775,602.5,9,2,98
48788,-84.6611,43.4067,602.5,9,2,98
48789,-39.2857,32.5486,602.5,9,2,98
48790,-44.7449,21.7022,602.5,9,2,98
48791,-26.1922,16.6663,602.5,9,2,98
48792,-58.1177,37.1099,602.5,9,2,98
48793,-62.2365,37.3469,602.5,9,2,98
48794,-59.7751,33.0824,602.5,9,2,98
48795,-29.2515,16.1954,602.5,9,2,98
48796,-52.6975,40.5908,602.5,9,2,98
48797,-25.0786,20.2061,602.5,9,2,98
48798,-33.0124,22.5464,602.5,9,2,98
48799,-44.8326,29.8484,602.5,9,2,98
48800,-33.0494,26.1462,602.5,9,2,98
48801,-33.4602,24.6973,602.5,9,2,98
48802,-33.5778,13.3343,602.5,9,2,98
48803,-42.6073,25.7286,602.5,9,2,98
48804,-25.6829,17.8203,602.5,9,2,98
48805,-70.9402,37.5201,602.5,9,2,98
48806,-53.2469,28.6715,602.5,9,2,98
48807,-43.8383,36.1002,602.5,9,2,98
48808,-43.5767,22.7456,602.5,9,2,98
48809,-26.9767,16.6779,602.5,9,2,98
48810,-48.3165,27.6167,602.5,9,2,98
48811,-59.9404,36.2917,602.5,9,2,98
48812,-48.8263,31.9439,602.5,9,2,98
48813,-55.0027,32.7381,602.5,9,2,98
48814,-41.6622,33.9456,602.5,9,2,98
48815,-36.4935,27.1425,602.5,9,2,98
48816,-35.5909,12.6328,602.5,9,2,98
48817,-38.0842,27.2963,602.5,9,2,98
48818,-62.7198,44.1523,602.5,9,2,98
48819,-107.284,77.6431,598,9,2,99
48820,-122.037,84.4155,598,9,2,99
48821,-93.8209,74.0567,598,9,2,99
48822,-142.244,91.1061,598,9,2,99
48823,-127.996,93.528,598,9,2,99
48824,-92.3973,55.0815,598,9,2,99
48825,-139.684,88.5647,598,9,2,99
48826,-128.058,94.3584,598,9,2,99
48827,-133.495,74.2702,602,9,2,100
48828,-135.116,67.1036,602,9,2,100
48829,-97.7021,55.9936,602,9,2,100
48830,-152.864,85.3451,602,9,2,100
48831,-93.0204,55.4463,602,9,2,100
48832,-109.655,60.8197,602,9,2,100
48833,-137.002,79.944,602,9,2,100
48834,-143.938,84.3221,602,9,2,100
48835,-104.486,57.1393,602,9,2,100
48836,-116.439,66.8309,602,9,2,100
48837,-33.3671,13.1987,598,9,2,101
48838,-29.1624,8.20992,598,9,2,101
48839,-42.2795,25.5274,598,9,2,101
48840,-25.4861,17.6734,598,9,2,101
48841,-45.2293,17.1922,598,9,2,101
48842,-43.9502,20.7213,598,9,2,101
48843,-58.0818,22.0288,598,9,2,101
48844,-26.781,16.5862,598,9,2,101
48845,-31.2953,6.44151,598,9,2,101
48846,-70.406,37.254,598,9,2,101
48847,-52.8759,28.4233,598,9,2,101
48848,-45.191,20.1529,598,9,2,101
48849,-32.7436,22.4114,598,9,2,101
48850,-29.7733,12.4678,598,9,2,101
48851,-85.7289,39.4879,598,9,2,101
48852,-39.7603,23.586,598,9,2,101
48853,-59.9317,22.7409,598,9,2,101
48854,-26.3169,14.9327,598,9,2,101
48855,-84.0334,43.061,598,9,2,101
48856,-36.8145,7.37468,598,9,2,101
48857,-84.4274,31.0473,598,9,2,101
48858,-43.2559,22.5444,598,9,2,101
48859,-47.4357,13.7765,598,9,2,101
48860,-59.8913,16.6628,598,9,2,101
48861,-52.8328,16.5533,598,9,2,101
48862,-89.7091,31.1785,598,9,2,101
48863,-29.4936,9.32125,598,9,2,101
48864,-37.8612,15.872,598,9,2,101
48865,-80.5751,39.2473,598,9,2,101
48866,-56.0949,20.2991,598,9,2,101
48867,-80.0345,28.5242,598,9,2,101
48868,-67.0005,33.0705,598,9,2,101
48869,-27.4056,15.979,598,9,2,101
48870,-80.0852,35.3101,598,9,2,101
48871,-29.0001,16.0983,598,9,2,101
48872,-30.2696,6.12491,598,9,2,101
48873,-43.7842,21.1396,598,9,2,101
48874,-47.8304,18.8649,598,9,2,101
48875,-36.7196,10.6908,598,9,2,101
48876,-59.7428,18.1707,598,9,2,101
48877,-44.3962,21.5555,598,9,2,101
48878,-42.0123,13.6407,598,9,2,101
48879,-50.7671,17.8624,598,9,2,101
48880,-35.2814,12.6928,598,9,2,101
48881,-33.9407,9.75618,598,9,2,101
48882,-26.0164,16.5401,598,9,2,101
48883,-26.7907,18.0514,598,9,2,101
48884,-39.9335,24.686,598,9,2,101
48885,-54.2272,13.9244,598,9,2,101
48886,-88.8946,37.7685,598,9,2,101
48887,-55.4384,27.9694,598,9,2,101
48888,-66.5961,24.2566,598,9,2,101
48889,-36.7124,6.95355,598,9,2,101
48890,-59.3122,32.8753,598,9,2,101
48891,-36.54,14.9459,598,9,2,101
48892,-38.2488,12.7313,598,9,2,101
48893,-54.6586,13.6835,598,9,2,101
48894,-133.249,55.4193,598,9,2,102
48895,-123.663,47.6184,598,9,2,102
48896,-126.687,63.6949,598,9,2,102
48897,-134.128,66.8252,598,9,2,102
48898,-125.423,51.3622,598,9,2,102
48899,-117.688,46.3618,598,9,2,102
48900,-156.683,73.3091,598,9,2,102
48901,-97.1876,49.1579,598,9,2,102
48902,-150.679,72.6804,598,9,2,102
48903,-110.013,42.7545,598,9,2,102
48904,-107.767,41.0503,602,9,2,103
48905,-113.374,35.7051,602,9,2,103
48906,-110.949,42.8026,602,9,2,103
48907,-109.048,34.9937,602,9,2,103
48908,-146.526,43.4946,602,9,2,103
48909,-118.501,46.5993,602,9,2,103
48910,-115.696,30.7883,602,9,2,103
48911,-115.842,41.8446,602,9,2,103
48912,-131.796,44.4635,602,9,2,103
48913,-58.482,22.139,602,9,2,104
48914,-38.5059,12.8182,602,9,2,104
48915,-58.1703,8.79767,602,9,2,104
48916,-53.1731,16.6994,602,9,2,104
48917,-63.5249,14.1454,602,9,2,104
48918,-48.1666,18.9941,602,9,2,104
48919,-77.2776,16.1364,602,9,2,104
48920,-33.581,13.3327,602,9,2,104
48921,-60.1501,18.323,602,9,2,104
48922,-89.1008,25.4277,602,9,2,104
48923,-67.0343,24.4494,602,9,2,104
48924,-44.4872,7.98084,602,9,2,104
48925,-55.0172,13.7998,602,9,2,104
48926,-59.1748,9.77319,602,9,2,104
48927,-59.1285,7.63935,602,9,2,104
48928,-60.2932,16.7633,602,9,2,104
48929,-31.4879,6.45402,602,9,2,104
48930,-41.7372,5.62375,602,9,2,104
48931,-37.0791,7.43642,602,9,2,104
48932,-33.6716,1.63053,602,9,2,104
48933,-67.174,17.9525,602,9,2,104
48934,-61.4944,6.45904,602,9,2,104
48935,-38.0988,15.96,602,9,2,104
48936,-37.1173,10.9936,602,9,2,104
48937,-60.4867,7.29695,602,9,2,104
48938,-62.8586,7.44351,602,9,2,104
48939,-30.4456,6.15237,602,9,2,104
48940,-35.5831,12.6307,602,9,2,104
48941,-60.3569,22.8463,602,9,2,104
48942,-30.0861,5.96322,602,9,2,104
48943,-45.9705,8.95401,602,9,2,104
48944,-36.798,15.0306,602,9,2,104
48945,-54.5918,14.0062,602,9,2,104
48946,-29.3617,8.25751,602,9,2,104
48947,-29.9477,12.5633,602,9,2,104
48948,-34.1841,9.82663,602,9,2,104
48949,-67.6703,13.7453,602,9,2,104
48950,-60.2152,10.317,602,9,2,104
48951,-39.873,4.91907,602,9,2,104
48952,-34.8662,0.991758,602,9,2,104
48953,-73.0119,9.32698,602,9,2,104
48954,-69.3224,19.3938,602,9,2,104
48955,-36.9537,6.99495,602,9,2,104
48956,-43.3559,6.16662,602,9,2,104
48957,-51.0997,17.9499,602,9,2,104
48958,-45.5224,17.3308,602,9,2,104
48959,-70.5349,12.8974,602,9,2,104
48960,-29.677,9.36163,602,9,2,104
48961,-64.404,9.36867,602,9,2,104
48962,-48.2494,10.7866,602,9,2,104
48963,-35.512,6.49455,602,9,2,104
48964,-42.2683,13.7729,602,9,2,104
48965,-40.0892,5.84513,602,9,2,104
48966,-47.769,13.8594,602,9,2,104
48967,-56.4649,20.4207,602,9,2,104
48968,-55.6339,4.84639,602,9,2,104
48969,-157.513,34.6321,598,9,2,105
48970,-134.131,33.6789,598,9,2,105
48971,-142.797,37.8232,598,9,2,105
48972,-127.419,37.6373,598,9,2,105
48973,-157.874,37.8765,598,9,2,105
48974,-103.63,17.9786,598,9,2,105
48975,-171.809,35.2984,598,9,2,105
48976,-114.95,30.5543,598,9,2,105
48977,-58.7091,9.76136,597.5,9,2,106
48978,-34.0618,-0.604405,597.5,9,2,106
48979,-57.7317,-0.246185,597.5,9,2,106
48980,-79.1894,4.65247,597.5,9,2,106
48981,-34.8893,-3.94979,597.5,9,2,106
48982,-60.0509,7.25892,597.5,9,2,106
48983,-90.878,0.707389,597.5,9,2,106
48984,-41.4171,5.59178,597.5,9,2,106
48985,-53.9199,-0.997568,597.5,9,2,106
48986,-67.6185,11.0905,597.5,9,2,106
48987,-43.0279,6.16995,597.5,9,2,106
48988,-58.6792,7.61525,597.5,9,2,106
48989,-31.5522,-4.56351,597.5,9,2,106
48990,-33.7913,-4.33713,597.5,9,2,106
48991,-80.0587,4.01872,597.5,9,2,106
48992,-31.2538,6.39687,597.5,9,2,106
48993,-36.8141,7.33601,597.5,9,2,106
48994,-34.6096,0.9935,597.5,9,2,106
48995,-72.4566,9.23836,597.5,9,2,106
48996,-67.8633,6.51959,597.5,9,2,106
48997,-86.9932,9.76517,597.5,9,2,106
48998,-42.383,-4.06219,597.5,9,2,106
48999,-57.8913,-2.99212,597.5,9,2,106
49000,-88.6742,-0.970694,597.5,9,2,106
49001,-90.5774,7.30413,597.5,9,2,106
49002,-40.1181,-0.127766,597.5,9,2,106
49003,-57.7359,8.78198,597.5,9,2,106
49004,-62.378,7.3919,597.5,9,2,106
49005,-52.5947,2.70989,597.5,9,2,106
49006,-59.112,3.22281,597.5,9,2,106
49007,-100.915,11.1772,597.5,9,2,106
49008,-55.2194,-2.65071,597.5,9,2,106
49009,-58.9157,-2.86135,597.5,9,2,106
49010,-44.1683,7.9148,597.5,9,2,106
49011,-35.7138,-2.27995,597.5,9,2,106
49012,-39.2758,-0.896222,597.5,9,2,106
49013,-30.2344,6.11602,597.5,9,2,106
49014,-61.0467,6.38435,597.5,9,2,106
49015,-44.1224,0.989857,597.5,9,2,106
49016,-37.6503,-3.18422,597.5,9,2,106
49017,-35.8853,-2.26646,597.5,9,2,106
49018,-29.8833,5.88777,597.5,9,2,106
49019,-46.172,-1.05564,597.5,9,2,106
49020,-50.2045,1.7193,597.5,9,2,106
49021,-39.1535,-2.20987,597.5,9,2,106
49022,-95.3758,7.18024,597.5,9,2,106
49023,-30.8327,1.62964,597.5,9,2,106
49024,-63.9227,9.31905,597.5,9,2,106
49025,-59.2037,3.99106,597.5,9,2,106
49026,-39.7896,5.76463,597.5,9,2,106
49027,-59.7555,10.2449,597.5,9,2,106
49028,-70.0242,12.7584,597.5,9,2,106
49029,-93.7103,0.177973,597.5,9,2,106
49030,-39.5536,4.89343,597.5,9,2,106
49031,-78.3932,4.63997,597.5,9,2,106
49032,-45.6157,8.88134,597.5,9,2,106
49033,-33.6494,1.67025,597.5,9,2,106
49034,-79.4199,-1.24763,597.5,9,2,106
49035,-30.5586,-4.12672,597.5,9,2,106
49036,-51.2408,2.65349,597.5,9,2,106
49037,-47.8934,10.7522,597.5,9,2,106
49038,-36.6854,6.92465,597.5,9,2,106
49039,-35.2488,6.41035,597.5,9,2,106
49040,-121.833,17.0203,602,9,2,107
49041,-163.862,23.0849,602,9,2,107
49042,-151.173,13.6474,602,9,2,107
49043,-150.246,21.4115,602,9,2,107
49044,-137.659,15.8454,602,9,2,107
49045,-165,26.1212,602,9,2,107
49046,-159.013,26.5019,602,9,2,107
49047,-104.311,18.2071,602,9,2,107
49048,-170.838,16.6874,602,9,2,107
49049,-172.048,31.3957,602,9,2,107
49050,-143.345,11.6406,602,9,2,107
49051,-107.023,13.4903,602,9,2,107
49052,-104.75,2.26512,598,9,2,108
49053,-150.166,13.6247,598,9,2,108
49054,-142.385,11.363,598,9,2,108
49055,-163.822,14.0058,598,9,2,108
49056,-110.04,-2.59573,598,9,2,108
49057,-130.814,-0.0336001,598,9,2,108
49058,-124.183,1.76206,598,9,2,108
49059,-78.4175,-7.19976,702.5,9,4,1
49060,-84.6972,-13.5529,702.5,9,4,1
49061,-59.1996,-8.34547,702.5,9,4,1
49062,-93.5034,-1.91711,702.5,9,4,1
49063,-41.9093,-2.92217,702.5,9,4,1
49064,-42.306,1.76114,702.5,9,4,1
49065,-89.43,-3.55254,702.5,9,4,1
49066,-32.7744,-3.50726,702.5,9,4,1
49067,-60.463,2.68942,702.5,9,4,1
49068,-37.107,-5.15227,702.5,9,4,1
49069,-46.3626,-9.64229,702.5,9,4,1
49070,-35.1649,-0.435346,702.5,9,4,1
49071,-33.7856,-4.33916,702.5,9,4,1
49072,-63.313,-1.24632,702.5,9,4,1
49073,-51.7993,0.863535,702.5,9,4,1
49074,-73.5084,-2.95779,702.5,9,4,1
49075,-68.0426,-3.52443,702.5,9,4,1
49076,-39.6344,-5.30102,702.5,9,4,1
49077,-30.1265,-2.79732,702.5,9,4,1
49078,-61.8457,3.48342,702.5,9,4,1
49079,-50.1405,1.29501,702.5,9,4,1
49080,-39.6194,-8.35927,702.5,9,4,1
49081,-63.0195,-7.84363,702.5,9,4,1
49082,-96.8226,-8.19689,702.5,9,4,1
49083,-40.6334,0.939839,702.5,9,4,1
49084,-99.4922,-3.59215,702.5,9,4,1
49085,-37.1885,-8.41873,702.5,9,4,1
49086,-36.7291,-10.2884,702.5,9,4,1
49087,-44.2996,-4.36416,702.5,9,4,1
49088,-69.2749,-3.32048,702.5,9,4,1
49089,-47.2476,-0.333034,702.5,9,4,1
49090,-35.9862,-7.92287,702.5,9,4,1
49091,-32.5949,0.87032,702.5,9,4,1
49092,-41.0319,-4.759,702.5,9,4,1
49093,-30.9887,-7.4794,702.5,9,4,1
49094,-95.2491,-10.4303,702.5,9,4,1
49095,-65.1689,-7.05985,702.5,9,4,1
49096,-46.212,-1.30477,702.5,9,4,1
49097,-40.0071,-0.565663,702.5,9,4,1
49098,-49.7893,-4.49528,702.5,9,4,1
49099,-37.8242,-6.7635,702.5,9,4,1
49100,-32.3837,-4.22883,702.5,9,4,1
49101,-42.3579,-2.95748,702.5,9,4,1
49102,-31.9304,-1.3845,702.5,9,4,1
49103,-30.3044,-6.27199,702.5,9,4,1
49104,-79.5817,-6.78984,702.5,9,4,1
49105,-34.9464,-2.47449,702.5,9,4,1
49106,-64.7002,-4.12406,702.5,9,4,1
49107,-35.9294,-5.05959,702.5,9,4,1
49108,-87.9662,-7.75064,702.5,9,4,1
49109,-87.5922,-7.92183,702.5,9,4,1
49110,-32.6737,4.47524,702.5,9,4,1
49111,-34.5242,4.2293,702.5,9,4,1
49112,-31.2513,0.0231242,702.5,9,4,1
49113,-53.9379,-8.33261,702.5,9,4,1
49114,-33.0896,-2.42867,702.5,9,4,1
49115,-74.4077,-11.5486,702.5,9,4,1
49116,-30.0178,-4.89526,702.5,9,4,1
49117,-100.023,-11.5584,702.5,9,4,1
49118,-67.8773,-0.281225,702.5,9,4,1
49119,-35.3172,-7.82006,702.5,9,4,1
49120,-64.8834,-7.58909,702.5,9,4,1
